https://www.orderconstellation.com/states/georgia-202208	dv360	display	Evergreen		pr	ga		en	static	Group1	3p			https://www.orderconstellation.com/states/georgia-202208?utm_source=dv360&utm_medium=display&utm_campaign=evergreen_pr_en&utm_content=group1_ga&utm_term=3p
https://www.orderconstellation.com/states/georgia-202208	dv360	display	Evergreen		re	ga		en	static	Group1	1p			https://www.orderconstellation.com/states/georgia-202208?utm_source=dv360&utm_medium=display&utm_campaign=evergreen_re_en&utm_content=group1_ga&utm_term=1p
https://www.orderconstellation.com/states/texas/202401	bing	cpc	TX_Electric_PMax	na	pr	tx		en	dynamic		lal			https://www.orderconstellation.com/states/texas/202401?utm_source=bing&utm_medium=cpc&utm_campaign=tx_electric_pmax_na_pr_tx_en
https://www.orderconstellation.com/states/texas/202401	bing	cpc	TX_Electric_NB Restructure	nonbr	pr	tx		en	dynamic		lal			https://www.orderconstellation.com/states/texas/202401?utm_source=bing&utm_medium=cpc&utm_campaign=tx_electric_nb+restructure_nonbr_pr_tx_en&utm_content={AdId}&utm_term={keyword:keyword}
https://www.orderconstellation.com/states/texas/202401	bing	cpc	TX_Electric_BR Restructure	br	pr	tx		en	dynamic		cntx			https://www.orderconstellation.com/states/texas/202401?utm_source=bing&utm_medium=cpc&utm_campaign=tx_electric_br+restructure_br_pr_tx_en&utm_content={AdId}&utm_term={keyword:keyword}
https://orderconstellation.com/states/texas/202403	dv360	display	Energy_Evergreen_TX		pr	tx		en	static	Group1	3p			https://orderconstellation.com/states/texas/202403?utm_source=dv360&utm_medium=display&utm_campaign=energy_evergreen_tx_pr_en&utm_content=group1_tx&utm_term=3p
https://orderconstellation.com/states/texas/202403	dv360	display	Energy_Evergreen_TX		re	tx		en	static	Group1	1p			https://orderconstellation.com/states/texas/202403?utm_source=dv360&utm_medium=display&utm_campaign=energy_evergreen_tx_re_en&utm_content=group1_tx&utm_term=1p
https://orderconstellation.com/states/texas/202403	dv360	video	Energy_Evergreen_TX_CTV/OTT		pr	tx	dal	en	video	15s	3p			https://orderconstellation.com/states/texas/202403?utm_source=dv360&utm_medium=video&utm_campaign=energy_evergreen_tx_ctv/ott_pr_en&utm_content=15s_tx_dal&utm_term=3p
https://orderconstellation.com/states/texas/202403	dv360	video	Energy_Evergreen_TX_CTV/OTT		pr	tx	dal	en	video	30s	3p			https://orderconstellation.com/states/texas/202403?utm_source=dv360&utm_medium=video&utm_campaign=energy_evergreen_tx_ctv/ott_pr_en&utm_content=30s_tx_dal&utm_term=3p
https://orderconstellation.com/states/texas/202403	dv360	video	Energy_Evergreen_TX_CTV/OTT		pr	tx	hou	en	video	15s	3p			https://orderconstellation.com/states/texas/202403?utm_source=dv360&utm_medium=video&utm_campaign=energy_evergreen_tx_ctv/ott_pr_en&utm_content=15s_tx_hou&utm_term=3p
https://orderconstellation.com/states/texas/202403	dv360	video	Energy_Evergreen_TX_CTV/OTT		pr	tx	hou	en	video	30s	3p			https://orderconstellation.com/states/texas/202403?utm_source=dv360&utm_medium=video&utm_campaign=energy_evergreen_tx_ctv/ott_pr_en&utm_content=30s_tx_hou&utm_term=3p
https://orderconstellation.com/states/texas/202403	facebook	paid social	Evergreen_TX		pr	tx		en			lal			https://orderconstellation.com/states/texas/202403?utm_source=facebook&utm_medium=paid+social&utm_campaign=evergreen_tx_pr_en&utm_content=tx&utm_term={{placement}}_lal
https://orderconstellation.com/states/texas/202403	facebook	paid social	Evergreen_TX		re	tx		en			1p			https://orderconstellation.com/states/texas/202403?utm_source=facebook&utm_medium=paid+social&utm_campaign=evergreen_tx_re_en&utm_content=tx&utm_term={{placement}}_1p
https://orderconstellation.com/states/texas/202403	facebook	paid social	Localilzed_TX		pr	tx		en			lal			https://orderconstellation.com/states/texas/202403?utm_source=facebook&utm_medium=paid+social&utm_campaign=localilzed_tx_pr_en&utm_content=tx&utm_term={{placement}}_lal
https://orderconstellation.com/states/texas/202403	facebook	paid social	Localilzed_TX		re	tx		en			1p			https://orderconstellation.com/states/texas/202403?utm_source=facebook&utm_medium=paid+social&utm_campaign=localilzed_tx_re_en&utm_content=tx&utm_term={{placement}}_1p
https://www.constellationhome.com/md/promotion/heating-ac-install/	dv360	display	HVAC_HomeComfort		pr	md		hs	static		3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=dv360&utm_medium=display&utm_campaign=hvac_homecomfort_pr_hs&utm_content=md&utm_term=3p
https://www.constellationhome.com/md/promotion/heating-ac-install/	dv360	display	HVAC_HomeComfort		re	md		hs	static		1p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=dv360&utm_medium=display&utm_campaign=hvac_homecomfort_re_hs&utm_content=md&utm_term=1p
https://www.constellationhome.com/md/promotion/heating-ac-install/	dv360	video	HVAC_HomeComfort		pr	md		hs	video	15s	3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=dv360&utm_medium=video&utm_campaign=hvac_homecomfort_pr_hs&utm_content=15s_md&utm_term=3p
https://www.constellationhome.com/md/promotion/heating-ac-install/	dv360	video	HVAC_HomeComfort		pr	md		hs	video	30s	3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=dv360&utm_medium=video&utm_campaign=hvac_homecomfort_pr_hs&utm_content=30s_md&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	youtube	video	TX_ACBundle		pr	tx	dal	en	video	15s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=15s_tx_dal&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	youtube	video	TX_ACBundle		pr	tx	dal	en	video	30s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=30s_tx_dal&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	youtube	video	TX_ACBundle		pr	tx	hou	en	video	15s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=15s_tx_hou&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	youtube	video	TX_ACBundle		pr	tx	hou	en	video	30s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=30s_tx_hou&utm_term=3p
https://www.constellationhome.com/md/promotion/heating-ac-install/	facebook	paid social	HVAC_HomeComfort		pr	md		hs		v1	lal			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=hvac_homecomfort_pr_hs&utm_content=v1_md&utm_term={{placement}}_lal
https://www.constellationhome.com/md/promotion/heating-ac-install/	facebook	paid social	HVAC_HomeComfort		pr	md		hs		v2	lal			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=hvac_homecomfort_pr_hs&utm_content=v2_md&utm_term={{placement}}_lal
https://www.constellationhome.com/md/promotion/heating-ac-install/	facebook	paid social	HVAC_HomeComfort		pr	md		hs		v3	lal			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=hvac_homecomfort_pr_hs&utm_content=v3_md&utm_term={{placement}}_lal
https://www.constellationhome.com/md/promotion/heating-ac-install/	facebook	paid social	HVAC_HomeComfort		re	md		hs		v1	1p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=hvac_homecomfort_re_hs&utm_content=v1_md&utm_term={{placement}}_1p
https://www.constellationhome.com/md/promotion/heating-ac-install/	facebook	paid social	HVAC_HomeComfort		re	md		hs		v2	1p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=hvac_homecomfort_re_hs&utm_content=v2_md&utm_term={{placement}}_1p
https://www.nebraskagas.com/	facebook	paid social	NE/WY_2024_Residential		pr	ne		en		v1	3p			https://www.nebraskagas.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_residential_pr_en&utm_content=v1_ne&utm_term={{placement}}_3p
https://www.nebraskagas.com/	facebook	paid social	NE/WY_2024_Residential		pr	ne		en		v2	3p			https://www.nebraskagas.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_residential_pr_en&utm_content=v2_ne&utm_term={{placement}}_3p
https://www.nebraskagas.com/	facebook	paid social	NE/WY_2024_Residential		re	ne		en		v1	1p			https://www.nebraskagas.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_residential_re_en&utm_content=v1_ne&utm_term={{placement}}_1p
https://www.nebraskagas.com/	facebook	paid social	NE/WY_2024_Residential		re	ne		en		v2	1p			https://www.nebraskagas.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_residential_re_en&utm_content=v2_ne&utm_term={{placement}}_1p
https://www.nebraskagas.com/	facebook	paid social	NE/WY_2024_Commercial		pr	ne		en		v1	3p			https://www.nebraskagas.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_commercial_pr_en&utm_content=v1_ne&utm_term={{placement}}_3p
https://www.nebraskagas.com/	facebook	paid social	NE/WY_2024_Commercial		pr	ne		en		v2	3p			https://www.nebraskagas.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_commercial_pr_en&utm_content=v2_ne&utm_term={{placement}}_3p
https://www.nebraskagas.com/	facebook	paid social	NE/WY_2024_Commercial		re	ne		en		v1	1p			https://www.nebraskagas.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_commercial_re_en&utm_content=v1_ne&utm_term={{placement}}_1p
https://www.wyomingcommunitygas.org/	facebook	paid social	NE/WY_2024_Residential		pr	wy		en		v1	3p			https://www.wyomingcommunitygas.org/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_residential_pr_en&utm_content=v1_wy&utm_term={{placement}}_3p
https://www.wyomingcommunitygas.org/	facebook	paid social	NE/WY_2024_Residential		pr	wy		en		v2	3p			https://www.wyomingcommunitygas.org/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_residential_pr_en&utm_content=v2_wy&utm_term={{placement}}_3p
https://www.wyomingcommunitygas.org/	facebook	paid social	NE/WY_2024_Residential		re	wy		en		v1	1p			https://www.wyomingcommunitygas.org/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_residential_re_en&utm_content=v1_wy&utm_term={{placement}}_1p
https://www.wyomingcommunitygas.org/	facebook	paid social	NE/WY_2024_Residential		re	wy		en		v2	1p			https://www.wyomingcommunitygas.org/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_residential_re_en&utm_content=v2_wy&utm_term={{placement}}_1p
https://www.wyomingcommunitygas.org/	facebook	paid social	NE/WY_2024_Commercial		pr	wy		en		v1	3p			https://www.wyomingcommunitygas.org/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_commercial_pr_en&utm_content=v1_wy&utm_term={{placement}}_3p
https://www.wyomingcommunitygas.org/	facebook	paid social	NE/WY_2024_Commercial		pr	wy		en		v2	3p			https://www.wyomingcommunitygas.org/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_commercial_pr_en&utm_content=v2_wy&utm_term={{placement}}_3p
https://www.wyomingcommunitygas.org/	facebook	paid social	NE/WY_2024_Commercial		re	wy		en		v1	1p			https://www.wyomingcommunitygas.org/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ne/wy_2024_commercial_re_en&utm_content=v1_wy&utm_term={{placement}}_1p
https://www.orderconstellation.com/states/texas/202401	dv360	video	TX_ACBundle_CTV/OTT		pr	tx	dal	en	video	15s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=dv360&utm_medium=video&utm_campaign=tx_acbundle_ctv/ott_pr_en&utm_content=15s_tx_dal&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	dv360	video	TX_ACBundle_CTV/OTT		pr	tx	dal	en	video	30s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=dv360&utm_medium=video&utm_campaign=tx_acbundle_ctv/ott_pr_en&utm_content=30s_tx_dal&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	dv360	video	TX_ACBundle_CTV/OTT		pr	tx	hou	en	video	15s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=dv360&utm_medium=video&utm_campaign=tx_acbundle_ctv/ott_pr_en&utm_content=15s_tx_hou&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	dv360	video	TX_ACBundle_CTV/OTT		pr	tx	hou	en	video	30s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=dv360&utm_medium=video&utm_campaign=tx_acbundle_ctv/ott_pr_en&utm_content=30s_tx_hou&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	google	cpc	TX_Electric_NB_Paused 2.27 due to restructure launch	nonbr	pr	tx		en	dynamic		lal			https://www.orderconstellation.com/states/texas/202401?utm_source=google&utm_medium=cpc&utm_campaign=tx_electric_nb_paused+2.27+due+to+restructure+launch_nonbr_pr_tx_en&utm_content={ad_content}&utm_term={keyword}
https://www.orderconstellation.com/states/texas/202401	google	cpc	TX_Electric_NB_Evergreen	nonbr	pr	tx		en	static		3p			https://www.orderconstellation.com/states/texas/202401?utm_source=google&utm_medium=cpc&utm_campaign=tx_electric_nb_evergreen_nonbr_pr_tx_en&utm_content={ad_content}&utm_term={keyword}
https://www.wyomingcommunitygas.org/	google	cpc	WY_Brand & Nonbrand_Residential & Commercial 	na	re	wy		en	static		1p			https://www.wyomingcommunitygas.org/?utm_source=google&utm_medium=cpc&utm_campaign=wy_brand+&+nonbrand_residential+&+commercial_na_re_wy_en&utm_content={ad_content}&utm_term={keyword}
https://www.nebraskagas.com/	google	cpc	NE_Brand & Nonbrand_Residential & Commercial 	na	re	ne		en	static		1p			https://www.nebraskagas.com/?utm_source=google&utm_medium=cpc&utm_campaign=ne_brand+&+nonbrand_residential+&+commercial_na_re_ne_en&utm_content={ad_content}&utm_term={keyword}
https://www.orderconstellation.com/states/texas/202401	facebook	paid social	ACbundle_Awareness		pr	tx	dal	en	video	v1	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=facebook&utm_medium=paid+social&utm_campaign=acbundle_awareness_pr_en&utm_content=video_v1_tx_dal&utm_term={{placement}}_3p
https://www.orderconstellation.com/states/texas/202401	facebook	paid social	ACbundle_Awareness		pr	tx	dal	en	video	v2	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=facebook&utm_medium=paid+social&utm_campaign=acbundle_awareness_pr_en&utm_content=video_v2_tx_dal&utm_term={{placement}}_3p
https://www.orderconstellation.com/states/texas/202401	facebook	paid social	ACbundle_Awareness		pr	tx	dal	en	video	v3	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=facebook&utm_medium=paid+social&utm_campaign=acbundle_awareness_pr_en&utm_content=video_v3_tx_dal&utm_term={{placement}}_3p
https://www.orderconstellation.com/states/texas/202401	facebook	paid social	ACbundle_Awareness		pr	tx	hou	en	video	v1	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=facebook&utm_medium=paid+social&utm_campaign=acbundle_awareness_pr_en&utm_content=video_v1_tx_hou&utm_term={{placement}}_3p
https://www.orderconstellation.com/states/texas/202401	facebook	paid social	ACbundle_Awareness		pr	tx	hou	en	video	v2	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=facebook&utm_medium=paid+social&utm_campaign=acbundle_awareness_pr_en&utm_content=video_v2_tx_hou&utm_term={{placement}}_3p
https://www.orderconstellation.com/states/texas/202401	facebook	paid social	ACbundle_Awareness		pr	tx	hou	en	video	v3	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=facebook&utm_medium=paid+social&utm_campaign=acbundle_awareness_pr_en&utm_content=video_v3_tx_hou&utm_term={{placement}}_3p
https://www.nebraskagas.com/	dv360	display	NE/WY_2024_Residential 		re	ne		en	static		1p			https://www.nebraskagas.com/?utm_source=dv360&utm_medium=display&utm_campaign=ne/wy_2024_residential_re_en&utm_content=ne&utm_term=1p
https://www.nebraskagas.com/	dv360	display	NE/WY_2024_Commercial		re	ne		en	static		1p			https://www.nebraskagas.com/?utm_source=dv360&utm_medium=display&utm_campaign=ne/wy_2024_commercial_re_en&utm_content=ne&utm_term=1p
https://www.wyomingcommunitygas.org/	dv360	display	NE/WY_2024_Residential 		re	wy		en	static		1p			https://www.wyomingcommunitygas.org/?utm_source=dv360&utm_medium=display&utm_campaign=ne/wy_2024_residential_re_en&utm_content=wy&utm_term=1p
https://www.wyomingcommunitygas.org/	dv360	display	NE/WY_2024_Commercial		re	wy		en	static		1p			https://www.wyomingcommunitygas.org/?utm_source=dv360&utm_medium=display&utm_campaign=ne/wy_2024_commercial_re_en&utm_content=wy&utm_term=1p
https://www.orderconstellation.com/states/texas/202401	google	cpc	TX_Houston-Dallas_AC Bundle Prospecting	na	pr	tx		en	static					https://www.orderconstellation.com/states/texas/202401?utm_source=google&utm_medium=cpc&utm_campaign=tx_houston-dallas_ac+bundle+prospecting_na_pr_tx_en&utm_content={ad_content}&utm_term={keyword}
https://orderconstellation.com/states/texas/202403	google	cpc	TX_Houston-Dallas_Energy Only Prospecting	na	pr	tx		en	static					https://orderconstellation.com/states/texas/202403?utm_source=google&utm_medium=cpc&utm_campaign=tx_houston-dallas_energy+only+prospecting_na_pr_tx_en&utm_content={ad_content}&utm_term={keyword}
https://www.orderconstellation.com/states/texas/202401	google	cpc	TX_Houston-Dallas_AC Bundle_REM	na	re	tx		en	static					https://www.orderconstellation.com/states/texas/202401?utm_source=google&utm_medium=cpc&utm_campaign=tx_houston-dallas_ac+bundle_rem_na_re_tx_en&utm_content={ad_content}&utm_term={keyword}
https://orderconstellation.com/states/texas/202403	google	cpc	TX_Houston-Dallas_Energy Only_REM	na	re	tx		en	static					https://orderconstellation.com/states/texas/202403?utm_source=google&utm_medium=cpc&utm_campaign=tx_houston-dallas_energy+only_rem_na_re_tx_en&utm_content={ad_content}&utm_term={keyword}
https://www.orderconstellation.com/states/texas/202401	bing	cpc	TX_Houston-Dallas_AC Bundle Prospecting	na	pr	tx		en	static					https://www.orderconstellation.com/states/texas/202401?utm_source=bing&utm_medium=cpc&utm_campaign=tx_houston-dallas_ac+bundle+prospecting_na_pr_tx_en&utm_content={AdId}&utm_term={keyword:keyword}
https://orderconstellation.com/states/texas/202403	bing	cpc	TX_Houston-Dallas_Energy Only Prospecting	na	pr	tx		en	static					https://orderconstellation.com/states/texas/202403?utm_source=bing&utm_medium=cpc&utm_campaign=tx_houston-dallas_energy+only+prospecting_na_pr_tx_en&utm_content={AdId}&utm_term={keyword:keyword}
https://www.orderconstellation.com/states/texas/202401	bing	cpc	TX_Houston-Dallas_AC Bundle_REM	na	re	tx		en	static					https://www.orderconstellation.com/states/texas/202401?utm_source=bing&utm_medium=cpc&utm_campaign=tx_houston-dallas_ac+bundle_rem_na_re_tx_en&utm_content={AdId}&utm_term={keyword:keyword}
https://orderconstellation.com/states/texas/202403	bing	cpc	TX_Houston-Dallas_Energy Only_REM	na	re	tx		en	static					https://orderconstellation.com/states/texas/202403?utm_source=bing&utm_medium=cpc&utm_campaign=tx_houston-dallas_energy+only_rem_na_re_tx_en&utm_content={AdId}&utm_term={keyword:keyword}
https://www.orderconstellation.com/states/texas/202401	gstv	display	AC Bundle_GSTV		pr	tx		en	static	concept_1	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=display&utm_campaign=ac+bundle_gstv_pr_en&utm_content=concept_1_tx&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	gstv	display	AC Bundle_GSTV		pr	tx		en	static	concept_2	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=display&utm_campaign=ac+bundle_gstv_pr_en&utm_content=concept_2_tx&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	gstv	display	AC Bundle_GSTV		pr	tx		en	static	concept_3	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=display&utm_campaign=ac+bundle_gstv_pr_en&utm_content=concept_3_tx&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	gstv	display	AC Bundle_GSTV		re	tx		en	static	concept_1	1p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=display&utm_campaign=ac+bundle_gstv_re_en&utm_content=concept_1_tx&utm_term=1p
https://www.orderconstellation.com/states/texas/202401	gstv	display	AC Bundle_GSTV		re	tx		en	static	concept_2	1p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=display&utm_campaign=ac+bundle_gstv_re_en&utm_content=concept_2_tx&utm_term=1p
https://www.orderconstellation.com/states/texas/202401	gstv	display	AC Bundle_GSTV		re	tx		en	static	concept_3	1p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=display&utm_campaign=ac+bundle_gstv_re_en&utm_content=concept_3_tx&utm_term=1p
https://www.orderconstellation.com/states/texas/202401	gstv	video	AC Bundle_GSTV		pr	tx	dal	en	video	15s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=video&utm_campaign=ac+bundle_gstv_pr_en&utm_content=15s_tx_dal&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	gstv	video	AC Bundle_GSTV		pr	tx	dal	en	video	30s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=video&utm_campaign=ac+bundle_gstv_pr_en&utm_content=30s_tx_dal&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	gstv	video	AC Bundle_GSTV		pr	tx	hou	en	video	15s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=video&utm_campaign=ac+bundle_gstv_pr_en&utm_content=15s_tx_hou&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	gstv	video	AC Bundle_GSTV		pr	tx	hou	en	video	30s	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=gstv&utm_medium=video&utm_campaign=ac+bundle_gstv_pr_en&utm_content=30s_tx_hou&utm_term=3p
https://www.compareconstellation.com	google	cpc	TX_Price Compare	na	pr	tx		en	static					https://www.compareconstellation.com?utm_source=google&utm_medium=cpc&utm_campaign=tx_price+compare_na_pr_tx_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/md/promotion/heating-ac-install/	facebook	paid social	HVAC_HomeComfort		pr	md		hs	static	v1	3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=hvac_homecomfort_pr_hs&utm_content=static_v1_md&utm_term={{placement}}_3p
https://www.constellationhome.com/md/promotion/heating-ac-install/	facebook	paid social	HVAC_HomeComfort		pr	md		hs	static	v1	3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=hvac_homecomfort_pr_hs&utm_content=static_v1_md&utm_term={{placement}}_3p
https://www.constellationhome.com/md/promotion/heating-ac-install/	facebook	paid social	HVAC_HomeComfort		pr	md		hs	static	v3	3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=hvac_homecomfort_pr_hs&utm_content=static_v3_md&utm_term={{placement}}_3p
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	display	Energy_Gov_Agg_Savings_MA		pr	ma		en	static		3p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=display&utm_campaign=energy_gov_agg_savings_ma_pr_en&utm_content=ma&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	dv360	display	Energy_Evergreen_AC_Bundle		pr	tx		en	static		3p			https://www.orderconstellation.com/states/texas/202401?utm_source=dv360&utm_medium=display&utm_campaign=energy_evergreen_ac_bundle_pr_en&utm_content=tx&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	dv360	display	Energy_Evergreen_AC_Bundle		re	tx		en	static		1p			https://www.orderconstellation.com/states/texas/202401?utm_source=dv360&utm_medium=display&utm_campaign=energy_evergreen_ac_bundle_re_en&utm_content=tx&utm_term=1p
https://www.orderconstellation.com/states/texas/202401	youtube	video	TX_ACBundle		pr	tx	dal	en	video	6sec	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=6sec_tx_dal&utm_term=3p
https://www.orderconstellation.com/states/texas/202401	youtube	video	TX_ACBundle		pr	tx	hou	en	video	6sec	3p			https://www.orderconstellation.com/states/texas/202401?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=6sec_tx_hou&utm_term=3p
https://visit.constellation.com/community-solar-enrollment	google	cpc	Solar_BR_Evergreen	br	pr	il		en	static		3p			https://visit.constellation.com/community-solar-enrollment?utm_source=google&utm_medium=cpc&utm_campaign=solar_br_evergreen_br_pr_il_en&utm_content={ad_content}&utm_term={keyword}
https://visit.constellation.com/community-solar-enrollment	google	cpc	Solar_NB_Evergreen	nonbr	pr	il		en	static		3p			https://visit.constellation.com/community-solar-enrollment?utm_source=google&utm_medium=cpc&utm_campaign=solar_nb_evergreen_nonbr_pr_il_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	video	CT_CTV/OTT_LiftTest		pr	ct		en	video	15sec	3p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=video&utm_campaign=ct_ctv/ott_lifttest_pr_en&utm_content=15sec_ct&utm_term=3p
https://www.constellation.com/campaigns/SearchNew2020.html	google	cpc	OH_Electric_BR_Incentive_CEI, AEP, DUKE, DPL, OE, TE Markets	br	pr	oh		en	static		lal			https://www.constellation.com/campaigns/SearchNew2020.html?utm_source=google&utm_medium=cpc&utm_campaign=oh_electric_br_incentive_cei,+aep,+duke,+dpl,+oe,+te+markets_br_pr_oh_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellation.com/campaigns/SearchNew2020.html	google	cpc	OH_Electric_NB_Incentive_CEI, AEP, DUKE, DPL, OE, TE Markets	nonbr	pr	oh		en	static		lal			https://www.constellation.com/campaigns/SearchNew2020.html?utm_source=google&utm_medium=cpc&utm_campaign=oh_electric_nb_incentive_cei,+aep,+duke,+dpl,+oe,+te+markets_nonbr_pr_oh_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellation.com/campaigns/SearchNew2020.html	google	cpc	OH_Electric_BR_Gov Agg	br	pr	oh		en	static		lal			https://www.constellation.com/campaigns/SearchNew2020.html?utm_source=google&utm_medium=cpc&utm_campaign=oh_electric_br_gov+agg_br_pr_oh_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellation.com/campaigns/SearchNew2020.html	google	cpc	OH_Electric_NB_Gov Agg	br	pr	oh		en	static		lal			https://www.constellation.com/campaigns/SearchNew2020.html?utm_source=google&utm_medium=cpc&utm_campaign=oh_electric_nb_gov+agg_br_pr_oh_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	display	Energy_OH_Giftcard_Incentive		pr	oh		en	static		3p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=display&utm_campaign=energy_oh_giftcard_incentive_pr_en&utm_content=oh&utm_term=3p
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	display	Energy_OH_Gov_Agg_Savings		pr	oh		en	static		3p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=display&utm_campaign=energy_oh_gov_agg_savings_pr_en&utm_content=oh&utm_term=3p
